City,State,Year,City Totals,Rank
Bastrop,Texas,2007,3,551.0
Bastrop,Texas,2008,3,529.0
Bastrop,Texas,2010,3,548.0
Bastrop,Texas,2014,3,545.0
Bastrop,Texas,1981,2,872.0
Bastrop,Texas,1988,2,760.0
Bastrop,Texas,1990,2,777.0
Bastrop,Texas,1992,2,816.0
Bastrop,Texas,1994,2,790.0
Bastrop,Texas,2000,2,670.0
Bastrop,Texas,2005,2,675.0
Bastrop,Texas,2006,2,674.0
Bastrop,Texas,2011,2,694.0
Bastrop,Texas,1995,1,1078.0
Bastrop,Texas,1998,1,939.0
Bastrop,Texas,2004,1,945.0
Bates,Missouri,1980,7,369.0
Bates,Missouri,1983,2,808.0
Bates,Missouri,2010,2,667.0
Bates,Missouri,2011,2,694.0
Bates,Missouri,1985,1,1132.0
Bates,Missouri,1986,1,1119.0
Bates,Missouri,1988,1,1034.0
Bates,Missouri,1989,1,1050.0
Bates,Missouri,1994,1,1045.0
Bates,Missouri,1996,1,1019.0
Bates,Missouri,1999,1,900.0
Bates,Missouri,2004,1,945.0
Bates,Missouri,2005,1,953.0
Bates,Missouri,2008,1,935.0
Bath,Kentucky,1980,2,928.0
Bath,Kentucky,1982,2,906.0
Bath,Kentucky,1983,2,808.0
Bath,Kentucky,1985,2,818.0
Bath,Kentucky,1984,1,1105.0
Bath,Kentucky,1987,1,1071.0
Bath,Kentucky,1992,1,1091.0
Bath,Kentucky,1993,1,1068.0
Bath,Kentucky,1997,1,964.0
Bath,Virginia,1983,2,808.0
Bath,Virginia,2009,2,730.0
Bath,Virginia,1980,1,1239.0
Bath,Virginia,1982,1,1232.0
Bath,Virginia,1984,1,1105.0
Bath,Virginia,1998,1,939.0
Bath,Virginia,2012,1,944.0
Baxter,Arkansas,2010,4,442.0
Baxter,Arkansas,1983,3,625.0
Baxter,Arkansas,1984,3,624.0
Baxter,Arkansas,1996,3,576.0
Baxter,Arkansas,2006,3,540.0
Baxter,Arkansas,2012,3,544.0
Baxter,Arkansas,1988,2,760.0
Baxter,Arkansas,1989,2,767.0
Baxter,Arkansas,2011,2,694.0
Baxter,Arkansas,1982,1,1232.0
Baxter,Arkansas,1986,1,1119.0
Baxter,Arkansas,1990,1,1060.0
Baxter,Arkansas,1991,1,1029.0
Baxter,Arkansas,1994,1,1045.0
Baxter,Arkansas,1997,1,964.0
Baxter,Arkansas,2000,1,947.0
Baxter,Arkansas,2001,1,962.0
Baxter,Arkansas,2007,1,960.0
Baxter,Arkansas,2008,1,935.0
Baxter,Arkansas,2009,1,1001.0
Baxter,Arkansas,2013,1,921.0
Bay,Florida,1986,20,153.0
Bay,Florida,2014,18,145.0
Bay,Florida,1998,15,160.0
Bay,Florida,2011,15,163.0
Bay,Florida,2008,12,203.0
Bay,Florida,2010,12,206.0
Bay,Florida,1982,11,239.0
Bay,Florida,1987,11,215.0
Bay,Florida,1992,11,245.0
Bay,Florida,1999,11,189.0
Bay,Florida,2004,11,203.0
Bay,Florida,1993,10,266.0
Bay,Florida,1994,10,269.0
Bay,Florida,2009,10,245.0
Bay,Florida,2012,10,226.0
Bay,Florida,1981,9,287.0
Bay,Florida,1983,9,263.0
Bay,Florida,1995,9,273.0
Bay,Florida,2001,9,236.0
Bay,Florida,2007,9,262.0
Bay,Florida,2013,9,238.0
Bay,Florida,1996,8,276.0
Bay,Florida,2002,8,253.0
Bay,Florida,1980,7,369.0
Bay,Florida,2003,7,283.0
Bay,Florida,1985,6,376.0
Bay,Florida,1984,5,416.0
Bay,Florida,2006,5,383.0
Bay,Florida,1997,4,454.0
Bay,Florida,2005,4,449.0
Bay,Michigan,1983,6,381.0
Bay,Michigan,1985,4,527.0
Bay,Michigan,1990,4,501.0
Bay,Michigan,1991,4,484.0
Bay,Michigan,1987,3,615.0
Bay,Michigan,1994,3,629.0
Bay,Michigan,1995,3,593.0
Bay,Michigan,2000,3,512.0
Bay,Michigan,2003,3,522.0
Bay,Michigan,2007,3,551.0
Bay,Michigan,2008,3,529.0
Bay,Michigan,2011,3,548.0
Bay,Michigan,1981,2,872.0
Bay,Michigan,1984,2,794.0
Bay,Michigan,1992,2,816.0
Bay,Michigan,1998,2,694.0
Bay,Michigan,1999,2,650.0
Bay,Michigan,2004,2,704.0
Bay,Michigan,2006,2,674.0
Bay,Michigan,2010,2,667.0
Bay,Michigan,2013,2,686.0
Bay,Michigan,2014,2,690.0
Bay,Michigan,1980,1,1239.0
Bay,Michigan,1989,1,1050.0
Bay,Michigan,1996,1,1019.0
Bay,Michigan,2001,1,962.0
Bay,Michigan,2002,1,946.0
Bay,Michigan,2005,1,953.0
Bay,Michigan,2009,1,1001.0
Bay,Michigan,2012,1,944.0
Bayfield,Wisconsin,1995,2,777.0
Bayfield,Wisconsin,1982,1,1232.0
Bayfield,Wisconsin,1987,1,1071.0
Bayfield,Wisconsin,1989,1,1050.0
Bayfield,Wisconsin,1990,1,1060.0
Bayfield,Wisconsin,1991,1,1029.0
Bayfield,Wisconsin,1992,1,1091.0
Bayfield,Wisconsin,1996,1,1019.0
Bayfield,Wisconsin,2000,1,947.0
Bayfield,Wisconsin,2003,1,944.0
Bayfield,Wisconsin,2007,1,960.0
Baylor,Texas,1984,2,794.0
Baylor,Texas,1982,1,1232.0
Baylor,Texas,1983,1,1130.0
Baylor,Texas,1985,1,1132.0
Baylor,Texas,1991,1,1029.0
Baylor,Texas,1994,1,1045.0
Baylor,Texas,2001,1,962.0
Baylor,Texas,2002,1,946.0
Baylor,Texas,2008,1,935.0
Beadle,South Dakota,1986,1,1119.0
Beadle,South Dakota,1987,1,1071.0
Beadle,South Dakota,1995,1,1078.0
Bear Lake,Idaho,1983,1,1130.0
Bear Lake,Idaho,1990,1,1060.0
Bear Lake,Idaho,1995,1,1078.0
Bear Lake,Idaho,1999,1,900.0
Beaufort,North Carolina,1984,9,257.0
Beaufort,North Carolina,1992,7,343.0
Beaufort,North Carolina,1980,6,434.0
Beaufort,North Carolina,1981,6,418.0
Beaufort,North Carolina,1983,6,381.0
Beaufort,North Carolina,1988,6,330.0
Beaufort,North Carolina,1997,6,330.0
Beaufort,North Carolina,1982,5,477.0
Beaufort,North Carolina,1996,5,405.0
Beaufort,North Carolina,2001,5,356.0
Beaufort,North Carolina,2010,5,381.0
Beaufort,North Carolina,1987,4,498.0
Beaufort,North Carolina,1990,4,501.0
Beaufort,North Carolina,2007,4,462.0
Beaufort,North Carolina,1985,3,641.0
Beaufort,North Carolina,1986,3,652.0
Beaufort,North Carolina,1991,3,586.0
Beaufort,North Carolina,1993,3,634.0
Beaufort,North Carolina,1994,3,629.0
Beaufort,North Carolina,1998,3,538.0
Beaufort,North Carolina,2000,3,512.0
Beaufort,North Carolina,2003,3,522.0
Beaufort,North Carolina,2009,3,581.0
Beaufort,North Carolina,1995,2,777.0
Beaufort,North Carolina,2002,2,670.0
Beaufort,North Carolina,2004,2,704.0
Beaufort,North Carolina,2005,2,675.0
Beaufort,North Carolina,2014,2,690.0
Beaufort,North Carolina,1989,1,1050.0
Beaufort,North Carolina,1999,1,900.0
Beaufort,North Carolina,2008,1,935.0
Beaufort,North Carolina,2012,1,944.0
Beaufort,North Carolina,2013,1,921.0
Beaufort,South Carolina,2012,13,182.0
Beaufort,South Carolina,1988,12,195.0
Beaufort,South Carolina,1985,11,216.0
Beaufort,South Carolina,2002,11,202.0
Beaufort,South Carolina,1989,9,255.0
Beaufort,South Carolina,1990,9,271.0
Beaufort,South Carolina,1993,9,290.0
Beaufort,South Carolina,2001,9,236.0
Beaufort,South Carolina,2007,9,262.0
Beaufort,South Carolina,1999,8,244.0
Beaufort,South Carolina,2000,8,227.0
Beaufort,South Carolina,1994,7,347.0
Beaufort,South Carolina,1998,7,291.0
Beaufort,South Carolina,2014,7,299.0
Beaufort,South Carolina,1995,6,357.0
Beaufort,South Carolina,2006,6,335.0
Beaufort,South Carolina,2008,6,323.0
Beaufort,South Carolina,2009,6,360.0
Beaufort,South Carolina,2010,6,343.0
Beaufort,South Carolina,1982,5,477.0
Beaufort,South Carolina,1984,5,416.0
Beaufort,South Carolina,1987,5,419.0
Beaufort,South Carolina,2005,5,380.0
Beaufort,South Carolina,2011,5,374.0
Beaufort,South Carolina,1980,4,594.0
Beaufort,South Carolina,1981,4,561.0
Beaufort,South Carolina,1983,4,508.0
Beaufort,South Carolina,1986,4,533.0
Beaufort,South Carolina,1997,4,454.0
Beaufort,South Carolina,2003,4,419.0
Beaufort,South Carolina,2004,4,438.0
Beaufort,South Carolina,1991,3,586.0
Beaufort,South Carolina,1992,3,634.0
Beaufort,South Carolina,2013,2,686.0
Beaufort,South Carolina,1996,1,1019.0
Beauregard,Louisiana,1982,4,559.0
Beauregard,Louisiana,1983,4,508.0
Beauregard,Louisiana,1987,3,615.0
Beauregard,Louisiana,2002,3,539.0
Beauregard,Louisiana,2007,3,551.0
Beauregard,Louisiana,1981,2,872.0
Beauregard,Louisiana,1985,2,818.0
Beauregard,Louisiana,1988,2,760.0
Beauregard,Louisiana,1989,2,767.0
Beauregard,Louisiana,1990,2,777.0
Beauregard,Louisiana,1992,2,816.0
Beauregard,Louisiana,1993,2,779.0
Beauregard,Louisiana,1994,2,790.0
Beauregard,Louisiana,2004,2,704.0
Beauregard,Louisiana,2009,2,730.0
Beauregard,Louisiana,1980,1,1239.0
Beauregard,Louisiana,1984,1,1105.0
Beauregard,Louisiana,1995,1,1078.0
Beauregard,Louisiana,1996,1,1019.0
Beauregard,Louisiana,2000,1,947.0
Beauregard,Louisiana,2003,1,944.0
Beauregard,Louisiana,2008,1,935.0
Beauregard,Louisiana,2011,1,984.0
Beaver,Oklahoma,1983,1,1130.0
Beaver,Oklahoma,1985,1,1132.0
Beaver,Oklahoma,1991,1,1029.0
Beaver,Oklahoma,2002,1,946.0
Beaver,Oklahoma,2007,1,960.0
Beaver,Pennsylvania,1992,14,203.0
Beaver,Pennsylvania,2009,11,229.0
Beaver,Pennsylvania,1981,9,287.0
Beaver,Pennsylvania,1999,9,223.0
Beaver,Pennsylvania,2005,8,264.0
Beaver,Pennsylvania,2010,8,273.0
Beaver,Pennsylvania,1982,7,355.0
Beaver,Pennsylvania,1983,7,323.0
Beaver,Pennsylvania,2006,7,294.0
Beaver,Pennsylvania,2012,7,299.0
Beaver,Pennsylvania,1980,6,434.0
Beaver,Pennsylvania,1987,5,419.0
Beaver,Pennsylvania,1990,5,428.0
Beaver,Pennsylvania,1993,5,446.0
Beaver,Pennsylvania,1994,5,447.0
Beaver,Pennsylvania,1995,5,417.0
Beaver,Pennsylvania,2000,5,333.0
Beaver,Pennsylvania,2002,5,387.0
Beaver,Pennsylvania,2003,4,419.0
Beaver,Pennsylvania,2008,4,428.0
Beaver,Pennsylvania,1991,3,586.0
Beaver,Pennsylvania,1996,3,576.0
Beaver,Pennsylvania,1997,3,557.0
Beaver,Pennsylvania,1998,3,538.0
Beaver,Pennsylvania,2001,3,519.0
Beaver,Pennsylvania,2007,3,551.0
Beaver,Pennsylvania,2011,3,548.0
Beaver,Pennsylvania,2014,3,545.0
Beaver,Pennsylvania,1988,2,760.0
Beaver,Pennsylvania,2004,2,704.0
Beaver,Pennsylvania,2013,2,686.0
Beaver,Pennsylvania,1984,1,1105.0
Beaver,Pennsylvania,1985,1,1132.0
Beaver,Pennsylvania,1986,1,1119.0
Beaver,Utah,1980,1,1239.0
Beaver,Utah,1981,1,1151.0
Beaver,Utah,1984,1,1105.0
Beaver,Utah,1988,1,1034.0
Beaver,Utah,1991,1,1029.0
Beaver,Utah,1998,1,939.0
Beaver,Utah,2005,1,953.0
Beaver,Utah,2007,1,960.0
Beaver,Utah,2014,1,933.0
Beaverhead,Montana,1981,1,1151.0
Beaverhead,Montana,1983,1,1130.0
Beaverhead,Montana,1992,1,1091.0
Beaverhead,Montana,2001,1,962.0
Beaverhead,Montana,2006,1,929.0
Becker,Minnesota,2013,3,535.0
Becker,Minnesota,1980,2,928.0
Becker,Minnesota,1981,1,1151.0
Becker,Minnesota,1982,1,1232.0
Becker,Minnesota,1984,1,1105.0
Becker,Minnesota,1987,1,1071.0
Becker,Minnesota,1989,1,1050.0
Becker,Minnesota,1990,1,1060.0
Becker,Minnesota,1992,1,1091.0
Becker,Minnesota,1994,1,1045.0
Becker,Minnesota,1995,1,1078.0
Becker,Minnesota,1996,1,1019.0
Becker,Minnesota,2007,1,960.0
Becker,Minnesota,2014,1,933.0
Beckham,Oklahoma,1982,9,284.0
Beckham,Oklahoma,2008,6,323.0
Beckham,Oklahoma,1983,5,436.0
Beckham,Oklahoma,2000,4,411.0
Beckham,Oklahoma,1986,3,652.0
Beckham,Oklahoma,2003,3,522.0
Beckham,Oklahoma,1981,2,872.0
Beckham,Oklahoma,1988,2,760.0
Beckham,Oklahoma,1980,1,1239.0
Beckham,Oklahoma,1984,1,1105.0
Beckham,Oklahoma,1985,1,1132.0
Beckham,Oklahoma,1987,1,1071.0
Beckham,Oklahoma,1990,1,1060.0
Beckham,Oklahoma,1992,1,1091.0
Beckham,Oklahoma,1995,1,1078.0
Beckham,Oklahoma,1997,1,964.0
Beckham,Oklahoma,2009,1,1001.0
Beckham,Oklahoma,2012,1,944.0
Bedford,Pennsylvania,1996,4,474.0
Bedford,Pennsylvania,2010,4,442.0
Bedford,Pennsylvania,1992,3,634.0
Bedford,Pennsylvania,2001,3,519.0
Bedford,Pennsylvania,2002,3,539.0
Bedford,Pennsylvania,2011,3,548.0
Bedford,Pennsylvania,1991,2,737.0
Bedford,Pennsylvania,1999,2,650.0
Bedford,Pennsylvania,2005,2,675.0
Bedford,Pennsylvania,2008,2,672.0
Bedford,Pennsylvania,2012,2,684.0
Bedford,Pennsylvania,2014,2,690.0
Bedford,Pennsylvania,1980,1,1239.0
Bedford,Pennsylvania,1982,1,1232.0
Bedford,Pennsylvania,1984,1,1105.0
Bedford,Pennsylvania,1985,1,1132.0
Bedford,Pennsylvania,1986,1,1119.0
Bedford,Pennsylvania,1987,1,1071.0
Bedford,Pennsylvania,1988,1,1034.0
Bedford,Pennsylvania,1989,1,1050.0
Bedford,Pennsylvania,1994,1,1045.0
Bedford,Pennsylvania,1995,1,1078.0
Bedford,Pennsylvania,1997,1,964.0
Bedford,Pennsylvania,1998,1,939.0
Bedford,Pennsylvania,2009,1,1001.0
Bedford,Tennessee,1980,5,501.0
Bedford,Tennessee,2002,5,387.0
Bedford,Tennessee,2004,4,438.0
Bedford,Tennessee,2005,4,449.0
Bedford,Tennessee,1987,3,615.0
Bedford,Tennessee,1991,3,586.0
Bedford,Tennessee,1996,3,576.0
Bedford,Tennessee,2001,3,519.0
Bedford,Tennessee,2006,3,540.0
Bedford,Tennessee,2009,2,730.0
Bedford,Tennessee,1985,1,1132.0
Bedford,Tennessee,1986,1,1119.0
Bedford,Tennessee,1993,1,1068.0
Bedford,Tennessee,1994,1,1045.0
Bedford,Tennessee,1999,1,900.0
Bedford,Tennessee,2000,1,947.0
Bedford,Tennessee,2007,1,960.0
Bedford,Tennessee,2010,1,922.0
Bedford,Tennessee,2012,1,944.0
Bedford,Tennessee,2013,1,921.0
Bedford,Virginia,1985,6,376.0
Bedford,Virginia,1980,5,501.0
Bedford,Virginia,1988,5,390.0
Bedford,Virginia,1981,4,561.0
Bedford,Virginia,1989,4,484.0
Bedford,Virginia,1998,4,446.0
Bedford,Virginia,2014,4,445.0
Bedford,Virginia,1983,3,625.0
Bedford,Virginia,1990,3,618.0
Bedford,Virginia,1995,3,593.0
Bedford,Virginia,2010,3,548.0
Bedford,Virginia,1987,2,813.0
Bedford,Virginia,1991,2,737.0
Bedford,Virginia,1992,2,816.0
Bedford,Virginia,1997,2,703.0
Bedford,Virginia,1999,2,650.0
Bedford,Virginia,2000,2,670.0
Bedford,Virginia,2005,2,675.0
Bedford,Virginia,2007,2,715.0
Bedford,Virginia,2009,2,730.0
Bedford,Virginia,1982,1,1232.0
Bedford,Virginia,1984,1,1105.0
Bedford,Virginia,1986,1,1119.0
Bedford,Virginia,1996,1,1019.0
Bedford,Virginia,2006,1,929.0
Bedford,Virginia,2008,1,935.0
Bedford,Virginia,2011,1,984.0
Bedford,Virginia,2012,1,944.0
Bee,Texas,1980,4,594.0
Bee,Texas,1981,3,679.0
Bee,Texas,1988,3,591.0
Bee,Texas,1989,3,606.0
Bee,Texas,1983,2,808.0
Bee,Texas,1984,2,794.0
Bee,Texas,1986,2,828.0
Bee,Texas,1991,2,737.0
Bee,Texas,1992,2,816.0
Bee,Texas,1995,2,777.0
Bee,Texas,1999,2,650.0
Bee,Texas,2005,2,675.0
Bee,Texas,2011,2,694.0
Bee,Texas,2012,2,684.0
Bee,Texas,2013,2,686.0
Bee,Texas,1985,1,1132.0
Bee,Texas,1987,1,1071.0
Bee,Texas,1996,1,1019.0
Bee,Texas,2002,1,946.0
Bee,Texas,2003,1,944.0
Bee,Texas,2006,1,929.0
Bee,Texas,2007,1,960.0
Bee,Texas,2014,1,933.0
Belknap,New Hampshire,1988,4,474.0
Belknap,New Hampshire,2013,4,435.0
Belknap,New Hampshire,1998,3,538.0
Belknap,New Hampshire,1989,2,767.0
Belknap,New Hampshire,1995,2,777.0
Belknap,New Hampshire,2006,2,674.0
Belknap,New Hampshire,2008,2,672.0
Belknap,New Hampshire,2010,2,667.0
Belknap,New Hampshire,1980,1,1239.0
Belknap,New Hampshire,1982,1,1232.0
Belknap,New Hampshire,1983,1,1130.0
Belknap,New Hampshire,1984,1,1105.0
Belknap,New Hampshire,1985,1,1132.0
Belknap,New Hampshire,1986,1,1119.0
Belknap,New Hampshire,1987,1,1071.0
Belknap,New Hampshire,1991,1,1029.0
Belknap,New Hampshire,1993,1,1068.0
Belknap,New Hampshire,1994,1,1045.0
Belknap,New Hampshire,1996,1,1019.0
Belknap,New Hampshire,2001,1,962.0
Belknap,New Hampshire,2004,1,945.0
Bell,Kentucky,1983,9,263.0
Bell,Kentucky,1981,8,317.0
Bell,Kentucky,1980,7,369.0
Bell,Kentucky,1984,6,353.0
Bell,Kentucky,1991,5,416.0
Bell,Kentucky,1985,4,527.0
Bell,Kentucky,1992,4,535.0
Bell,Kentucky,1982,3,706.0
Bell,Kentucky,1995,3,593.0
Bell,Kentucky,1996,3,576.0
Bell,Kentucky,1997,3,557.0
Bell,Kentucky,1986,2,828.0
Bell,Kentucky,1993,2,779.0
Bell,Kentucky,1989,1,1050.0
Bell,Kentucky,1990,1,1060.0
Bell,Kentucky,1998,1,939.0
Bell,Kentucky,2004,1,945.0
Bell,Kentucky,2010,1,922.0
Bell,Kentucky,2013,1,921.0
Bell,Kentucky,2014,1,933.0
Bell,Texas,1991,41,80.0
Bell,Texas,1994,28,125.0
Bell,Texas,1985,27,101.0
Bell,Texas,1990,23,119.0
Bell,Texas,1980,22,141.0
Bell,Texas,1992,20,151.0
Bell,Texas,1998,20,131.0
Bell,Texas,2004,20,133.0
Bell,Texas,2014,19,139.0
Bell,Texas,1981,18,158.0
Bell,Texas,1982,18,160.0
Bell,Texas,1983,18,151.0
Bell,Texas,1984,18,140.0
Bell,Texas,1993,18,175.0
Bell,Texas,2011,18,135.0
Bell,Texas,1988,17,149.0
Bell,Texas,2012,17,155.0
Bell,Texas,2007,16,175.0
Bell,Texas,2008,16,167.0
Bell,Texas,2005,15,169.0
Bell,Texas,2013,15,157.0
Bell,Texas,1986,14,192.0
Bell,Texas,1989,14,169.0
Bell,Texas,2000,14,156.0
Bell,Texas,2003,14,187.0
Bell,Texas,2010,14,179.0
Bell,Texas,2009,13,201.0
Bell,Texas,1995,12,209.0
Bell,Texas,1997,12,189.0
Bell,Texas,2001,11,199.0
Bell,Texas,2006,10,233.0
Bell,Texas,1987,9,260.0
Bell,Texas,1999,7,268.0
Bell,Texas,1996,6,352.0
Bell,Texas,2002,6,324.0
Belmont,Ohio,2002,6,324.0
Belmont,Ohio,1999,4,407.0
Belmont,Ohio,1982,3,706.0
Belmont,Ohio,1988,3,591.0
Belmont,Ohio,2009,3,581.0
Belmont,Ohio,2011,3,548.0
Belmont,Ohio,2004,2,704.0
Belmont,Ohio,1985,1,1132.0
Belmont,Ohio,1986,1,1119.0
Belmont,Ohio,1989,1,1050.0
Belmont,Ohio,1990,1,1060.0
Belmont,Ohio,1995,1,1078.0
Belmont,Ohio,1997,1,964.0
Belmont,Ohio,1998,1,939.0
Belmont,Ohio,2000,1,947.0
Belmont,Ohio,2001,1,962.0
Belmont,Ohio,2006,1,929.0
Belmont,Ohio,2010,1,922.0
Beltrami,Minnesota,2009,4,481.0
Beltrami,Minnesota,1987,3,615.0
Beltrami,Minnesota,2005,3,539.0
Beltrami,Minnesota,1983,2,808.0
Beltrami,Minnesota,1986,2,828.0
Beltrami,Minnesota,1995,2,777.0
Beltrami,Minnesota,1999,2,650.0
Beltrami,Minnesota,2003,2,676.0
Beltrami,Minnesota,1980,1,1239.0
Beltrami,Minnesota,1982,1,1232.0
Beltrami,Minnesota,1989,1,1050.0
Beltrami,Minnesota,1990,1,1060.0
Beltrami,Minnesota,1991,1,1029.0
Beltrami,Minnesota,1993,1,1068.0
Beltrami,Minnesota,1998,1,939.0
Beltrami,Minnesota,2001,1,962.0
Beltrami,Minnesota,2002,1,946.0
Beltrami,Minnesota,2012,1,944.0
Beltrami,Minnesota,2013,1,921.0
Beltrami,Minnesota,2014,1,933.0
Ben Hill,Georgia,1990,5,428.0
Ben Hill,Georgia,1999,4,407.0
Ben Hill,Georgia,1996,3,576.0
Ben Hill,Georgia,2000,3,512.0
Ben Hill,Georgia,2013,3,535.0
Ben Hill,Georgia,1980,2,928.0
Ben Hill,Georgia,1982,2,906.0
Ben Hill,Georgia,1983,2,808.0
Ben Hill,Georgia,1985,2,818.0
Ben Hill,Georgia,1986,2,828.0
Ben Hill,Georgia,1993,2,779.0
Ben Hill,Georgia,1998,2,694.0
Ben Hill,Georgia,2005,2,675.0
Ben Hill,Georgia,2006,2,674.0
Ben Hill,Georgia,1988,1,1034.0
Ben Hill,Georgia,1989,1,1050.0
Ben Hill,Georgia,1992,1,1091.0
Ben Hill,Georgia,1995,1,1078.0
Ben Hill,Georgia,2001,1,962.0
Ben Hill,Georgia,2004,1,945.0
Ben Hill,Georgia,2011,1,984.0
Ben Hill,Georgia,2014,1,933.0
Benewah,Idaho,2011,4,443.0
Benewah,Idaho,2014,2,690.0
Benewah,Idaho,1980,1,1239.0
Benewah,Idaho,1990,1,1060.0
Benewah,Idaho,1991,1,1029.0
Benewah,Idaho,1992,1,1091.0
Benewah,Idaho,2006,1,929.0
Benewah,Idaho,2008,1,935.0
Bennett,South Dakota,1981,2,872.0
Bennett,South Dakota,1995,1,1078.0
Bennington,Vermont,2003,5,353.0
Bennington,Vermont,2013,3,535.0
Bennington,Vermont,1987,2,813.0
Bennington,Vermont,1990,2,777.0
Bennington,Vermont,2006,2,674.0
Bennington,Vermont,1984,1,1105.0
Bennington,Vermont,1994,1,1045.0
Bennington,Vermont,1997,1,964.0
Bennington,Vermont,1998,1,939.0
Bennington,Vermont,2000,1,947.0
Bennington,Vermont,2005,1,953.0
Bennington,Vermont,2007,1,960.0
Bennington,Vermont,2008,1,935.0
Bennington,Vermont,2010,1,922.0
Bennington,Vermont,2012,1,944.0
Bennington,Vermont,2014,1,933.0
Benson,North Dakota,1993,2,779.0
Bent,Colorado,1997,2,703.0
Bent,Colorado,1984,1,1105.0
Bent,Colorado,1985,1,1132.0
Bent,Colorado,1987,1,1071.0
Bent,Colorado,2001,1,962.0
Bent,Colorado,2007,1,960.0
Benton,Arkansas,1990,8,296.0
Benton,Arkansas,1991,7,324.0
Benton,Arkansas,1999,6,298.0
Benton,Arkansas,2000,6,275.0
Benton,Arkansas,1984,5,416.0
Benton,Arkansas,1985,5,426.0
Benton,Arkansas,2009,5,414.0
Benton,Arkansas,1993,4,525.0
Benton,Arkansas,2001,4,419.0
Benton,Arkansas,2008,4,428.0
Benton,Arkansas,1981,3,679.0
Benton,Arkansas,1987,3,615.0
Benton,Arkansas,1989,3,606.0
Benton,Arkansas,2003,3,522.0
Benton,Arkansas,2004,3,534.0
Benton,Arkansas,2010,3,548.0
Benton,Arkansas,2011,3,548.0
Benton,Arkansas,2012,3,544.0
Benton,Arkansas,2014,3,545.0
Benton,Arkansas,1980,2,928.0
Benton,Arkansas,1982,2,906.0
Benton,Arkansas,1983,2,808.0
Benton,Arkansas,1992,2,816.0
Benton,Arkansas,1995,2,777.0
Benton,Arkansas,1996,2,736.0
Benton,Arkansas,2002,2,670.0
Benton,Arkansas,2005,2,675.0
Benton,Arkansas,2006,2,674.0
Benton,Arkansas,2007,2,715.0
Benton,Arkansas,1986,1,1119.0
Benton,Arkansas,1988,1,1034.0
Benton,Arkansas,1994,1,1045.0
Benton,Arkansas,1998,1,939.0
Benton,Arkansas,2013,1,921.0
Benton,Indiana,1981,1,1151.0
Benton,Indiana,1993,1,1068.0
Benton,Indiana,1998,1,939.0
Benton,Iowa,1987,3,615.0
Benton,Iowa,2000,2,670.0
Benton,Iowa,1980,1,1239.0
Benton,Iowa,1981,1,1151.0
Benton,Iowa,1986,1,1119.0
Benton,Iowa,1989,1,1050.0
Benton,Iowa,1993,1,1068.0
Benton,Iowa,2002,1,946.0
Benton,Minnesota,1980,2,928.0
Benton,Minnesota,1990,2,777.0
Benton,Minnesota,1985,1,1132.0
Benton,Minnesota,1987,1,1071.0
Benton,Minnesota,1991,1,1029.0
Benton,Minnesota,1995,1,1078.0
Benton,Minnesota,1996,1,1019.0
Benton,Minnesota,2000,1,947.0
Benton,Minnesota,2005,1,953.0
Benton,Minnesota,2014,1,933.0
Benton,Mississippi,1980,1,1239.0
Benton,Mississippi,1986,1,1119.0
Benton,Missouri,1996,3,576.0
Benton,Missouri,2009,3,581.0
Benton,Missouri,1995,2,777.0
Benton,Missouri,2014,2,690.0
Benton,Missouri,1981,1,1151.0
Benton,Missouri,1982,1,1232.0
Benton,Missouri,1983,1,1130.0
Benton,Missouri,1984,1,1105.0
Benton,Missouri,1987,1,1071.0
Benton,Missouri,1991,1,1029.0
Benton,Missouri,1993,1,1068.0
Benton,Missouri,1999,1,900.0
Benton,Missouri,2001,1,962.0
Benton,Missouri,2002,1,946.0
Benton,Missouri,2012,1,944.0
Benton,Oregon,1989,4,484.0
Benton,Oregon,1994,4,511.0
Benton,Oregon,1985,3,641.0
Benton,Oregon,1990,3,618.0
Benton,Oregon,1995,3,593.0
Benton,Oregon,2011,3,548.0
Benton,Oregon,1983,2,808.0
Benton,Oregon,1992,2,816.0
Benton,Oregon,2001,2,671.0
Benton,Oregon,2007,2,715.0
Benton,Oregon,1982,1,1232.0
Benton,Oregon,1986,1,1119.0
Benton,Oregon,1987,1,1071.0
Benton,Oregon,1991,1,1029.0
Benton,Oregon,1993,1,1068.0
Benton,Oregon,1996,1,1019.0
Benton,Oregon,1999,1,900.0
Benton,Oregon,2004,1,945.0
Benton,Oregon,2005,1,953.0
Benton,Oregon,2008,1,935.0
Benton,Oregon,2009,1,1001.0
Benton,Oregon,2012,1,944.0
Benton,Tennessee,1982,2,906.0
Benton,Tennessee,2014,2,690.0
Benton,Tennessee,1980,1,1239.0
Benton,Tennessee,1983,1,1130.0
Benton,Tennessee,1984,1,1105.0
Benton,Tennessee,1985,1,1132.0
Benton,Tennessee,2000,1,947.0
Benton,Tennessee,2001,1,962.0
Benton,Tennessee,2002,1,946.0
Benton,Tennessee,2004,1,945.0
Benton,Tennessee,2007,1,960.0
Benton,Tennessee,2009,1,1001.0
Benton,Tennessee,2010,1,922.0
Benton,Washington,1982,11,239.0
Benton,Washington,2014,9,245.0
Benton,Washington,1990,8,296.0
Benton,Washington,1995,8,295.0
Benton,Washington,2013,8,258.0
Benton,Washington,1998,7,291.0
Benton,Washington,2005,7,303.0
Benton,Washington,1981,5,475.0
