State,Year,TotalHomicide,Rank,Population,"In 10,000",Per Capita Rank
Alaska,1980,47.0,41.0,405315,1.1595919223320135,10.0
Alaska,1981,69.0,37.0,418491,1.648780977368689,3.0
Alaska,1982,75.0,37.0,449606,1.6681272047081224,2.0
Alaska,1983,74.0,36.0,488417,1.5150987782980527,2.0
Alaska,1984,52.0,39.0,513702,1.0122600262408945,8.0
Alaska,1985,50.0,39.0,532495,0.9389759528258481,11.0
Alaska,1986,47.0,41.0,544268,0.8635451652494727,19.0
Alaska,1987,48.0,39.0,539309,0.8900277948263425,9.0
Alaska,1988,30.0,43.0,541983,0.5535228964746127,27.0
Alaska,1989,41.0,41.0,547159,0.7493251504590074,20.0
Alaska,1990,37.0,41.0,553120,0.6689326005206827,22.0
Alaska,1991,45.0,39.0,569273,0.7904818953296573,19.0
Alaska,1992,44.0,38.0,587073,0.7494808993089446,21.0
Alaska,1993,60.0,37.0,596993,1.005036909980519,14.0
Alaska,1994,44.0,39.0,600624,0.7325714590159568,22.0
Alaska,1995,54.0,39.0,601345,0.8979870124470977,14.0
Alaska,1996,41.0,38.0,604918,0.6777778145137028,21.0
Alaska,1997,55.0,37.0,608846,0.9033483015409479,7.0
Alaska,1998,42.0,36.0,615205,0.6826992628473436,18.0
Alaska,1999,56.0,35.0,619500,0.903954802259887,3.0
Alaska,2000,35.0,39.0,627963,0.5573576787167397,18.0
Alaska,2001,39.0,39.0,633714,0.6154195741296548,17.0
Alaska,2002,41.0,39.0,642337,0.6382942287304016,15.0
Alaska,2003,44.0,39.0,648414,0.6785788092175677,11.0
Alaska,2004,44.0,39.0,659286,0.6673886598532351,9.0
Alaska,2005,37.0,41.0,666946,0.5547675523955463,21.0
Alaska,2006,42.0,39.0,675302,0.6219439598875762,17.0
Alaska,2007,53.0,38.0,680300,0.7790680582096134,9.0
Alaska,2008,27.0,42.0,687455,0.39275298019506727,28.0
Alaska,2009,36.0,41.0,698895,0.5150988345888867,21.0
Alaska,2010,43.0,40.0,713910,0.6023168186466081,10.0
Alaska,2011,36.0,40.0,722128,0.49852657700573855,20.0
Alaska,2012,40.0,39.0,730443,0.5476128869740692,15.0
Alaska,2013,41.0,39.0,737068,0.5562580386070214,14.0
Alaska,2014,48.0,40.0,736283,0.6519232414710104,6.0
Alabama,1980,513.0,13.0,3900368,1.3152605087519949,6.0
Alabama,1981,453.0,15.0,3918531,1.1560454670385407,8.0
Alabama,1982,424.0,16.0,3925266,1.0801815724080865,11.0
Alabama,1983,372.0,17.0,3934102,0.9455779235007126,12.0
Alabama,1984,382.0,13.0,3951820,0.9666432175554555,11.0
Alabama,1985,397.0,13.0,3972523,0.9993648872517541,8.0
Alabama,1986,407.0,15.0,3991569,1.019649165528643,9.0
Alabama,1987,336.0,17.0,4015264,0.8368067454593273,13.0
Alabama,1988,389.0,16.0,4023844,0.9667372790794077,11.0
Alabama,1989,416.0,14.0,4030222,1.032201203804654,9.0
Alabama,1990,463.0,14.0,4048508,1.1436311846240639,8.0
Alabama,1991,434.0,14.0,4091025,1.0608588312220042,13.0
Alabama,1992,391.0,18.0,4139269,0.9446112344957527,15.0
Alabama,1993,477.0,15.0,4193114,1.1375793741834828,8.0
Alabama,1994,501.0,15.0,4232965,1.1835675466251196,7.0
Alabama,1995,467.0,16.0,4262731,1.0955418017228862,8.0
Alabama,1996,430.0,14.0,4290403,1.0022368528084658,4.0
Alabama,1997,415.0,14.0,4320281,0.960585665608325,6.0
Alabama,1998,343.0,18.0,4351037,0.7883178194071895,10.0
Alabama,1999,15.0,45.0,4369862,0.0343260267715548,48.0
Alabama,2000,235.0,20.0,4452173,0.5278321394968255,19.0
Alabama,2001,347.0,19.0,4467634,0.7766974644744846,6.0
Alabama,2002,292.0,20.0,4480089,0.6517727661213872,14.0
Alabama,2003,295.0,20.0,4503491,0.6550473843513842,14.0
Alabama,2004,253.0,20.0,4530729,0.5584090330717199,21.0
Alabama,2005,327.0,19.0,4569805,0.7155666379637643,11.0
Alabama,2006,358.0,18.0,4628981,0.7733883548020613,7.0
Alabama,2007,392.0,17.0,4672840,0.8388902680168805,4.0
Alabama,2008,338.0,18.0,4718206,0.7163739777364533,4.0
Alabama,2009,318.0,18.0,4757938,0.6683567545436699,9.0
Alabama,2010,191.0,22.0,4785437,0.3991276031844113,28.0
Alabama,2011,,,4799069,,
Alabama,2012,2.0,50.0,4815588,0.0041531792171589435,49.0
Alabama,2013,2.0,51.0,4830081,0.00414071730888157,50.0
Alabama,2014,1.0,51.0,4841799,0.0020653480245669017,50.0
Arkansas,1980,214.0,26.0,2288738,0.9350130945525438,21.0
Arkansas,1981,209.0,26.0,2293201,0.9113897996730335,18.0
Arkansas,1982,195.0,26.0,2294257,0.8499483710848436,21.0
Arkansas,1983,199.0,25.0,2305761,0.863055624585549,14.0
Arkansas,1984,183.0,26.0,2319768,0.7888719906473406,18.0
Arkansas,1985,188.0,25.0,2327046,0.8078912062761114,19.0
Arkansas,1986,202.0,25.0,2331984,0.8662152055931773,18.0
Arkansas,1987,187.0,25.0,2342355,0.7983418397296738,18.0
Arkansas,1988,216.0,23.0,2342656,0.9220303791935308,12.0
Arkansas,1989,219.0,22.0,2346358,0.9333614052075601,12.0
Arkansas,1990,254.0,22.0,2354343,1.07885724382556,10.0
Arkansas,1991,269.0,21.0,2370666,1.134702231356083,7.0
Arkansas,1992,255.0,23.0,2394098,1.0651193058930755,9.0
Arkansas,1993,264.0,24.0,2423743,1.089224393840436,10.0
Arkansas,1994,303.0,23.0,2450605,1.2364293715225425,4.0
Arkansas,1995,267.0,24.0,2480121,1.0765603774977108,9.0
Arkansas,1996,219.0,26.0,2504858,0.8743010581837374,10.0
Arkansas,1997,255.0,22.0,2524007,1.010298307413569,5.0
Arkansas,1998,209.0,23.0,2538202,0.823417521536899,7.0
Arkansas,1999,151.0,25.0,2551373,0.5918381984915573,17.0
Arkansas,2000,163.0,25.0,2678588,0.6085295685637359,15.0
Arkansas,2001,147.0,28.0,2691571,0.5461494420916261,20.0
Arkansas,2002,146.0,30.0,2705927,0.5395563147121116,20.0
Arkansas,2003,157.0,28.0,2724816,0.5761856947404889,18.0
Arkansas,2004,157.0,31.0,2749686,0.5709742857911776,19.0
Arkansas,2005,181.0,26.0,2781097,0.6508223193941095,13.0
Arkansas,2006,205.0,24.0,2821761,0.7264966806189468,11.0
Arkansas,2007,198.0,24.0,2848650,0.6950660839344953,14.0
Arkansas,2008,160.0,27.0,2874554,0.5566080859848171,19.0
Arkansas,2009,173.0,25.0,2896843,0.5972018504282075,14.0
Arkansas,2010,141.0,30.0,2921964,0.4825521464330156,21.0
Arkansas,2011,160.0,26.0,2940667,0.5440942480056395,15.0
Arkansas,2012,176.0,25.0,2952164,0.5961728413462125,12.0
Arkansas,2013,156.0,26.0,2959400,0.5271338784888829,16.0
Arkansas,2014,169.0,25.0,2967392,0.5695236760091016,13.0
Arizona,1980,293.0,22.0,2737774,1.0702125157153222,15.0
Arizona,1981,237.0,23.0,2810107,0.8433842554749694,22.0
Arizona,1982,247.0,22.0,2889861,0.8547123892810069,20.0
Arizona,1983,225.0,23.0,2968925,0.7578500635751997,20.0
Arizona,1984,248.0,21.0,3067135,0.8085721691415605,15.0
Arizona,1985,264.0,20.0,3183538,0.8292660555645951,16.0
Arizona,1986,321.0,19.0,3308262,0.9702979993724802,11.0
Arizona,1987,266.0,20.0,3437103,0.7739075611059663,20.0
Arizona,1988,306.0,20.0,3535183,0.8655846104713674,15.0
Arizona,1989,291.0,19.0,3622185,0.8033824887464335,17.0
Arizona,1990,301.0,19.0,3679056,0.8181446544983279,18.0
Arizona,1991,308.0,20.0,3762394,0.8186277141628442,17.0
Arizona,1992,345.0,21.0,3867333,0.8920876479992801,19.0
Arizona,1993,362.0,21.0,3993390,0.9064979879250461,19.0
Arizona,1994,438.0,17.0,4147561,1.0560423342779046,11.0
Arizona,1995,478.0,14.0,4306908,1.1098449281944263,7.0
Arizona,1996,390.0,17.0,4432308,0.8799027504406282,8.0
Arizona,1997,401.0,16.0,4552207,0.8808914005887694,8.0
Arizona,1998,396.0,15.0,4667277,0.8484604620638543,5.0
Arizona,1999,424.0,12.0,4778332,0.887338929149335,4.0
Arizona,2000,385.0,14.0,5160586,0.7460393063888481,4.0
Arizona,2001,448.0,13.0,5273477,0.8495343774136116,4.0
Arizona,2002,446.0,14.0,5396255,0.8264991183700547,5.0
Arizona,2003,482.0,13.0,5510364,0.8747153545573395,5.0
Arizona,2004,458.0,13.0,5652404,0.8102747078941986,5.0
Arizona,2005,473.0,11.0,5839077,0.8100595350943308,5.0
Arizona,2006,509.0,12.0,6029141,0.8442330341917696,6.0
Arizona,2007,516.0,11.0,6167681,0.8366191442131977,5.0
Arizona,2008,403.0,14.0,6280362,0.6416827565035264,11.0
Arizona,2009,370.0,16.0,6343154,0.5833060335599608,17.0
Arizona,2010,400.0,14.0,6407172,0.6243003933716779,8.0
Arizona,2011,379.0,16.0,6472643,0.5855413314159301,12.0
Arizona,2012,365.0,16.0,6554978,0.5568287185708327,14.0
Arizona,2013,383.0,15.0,6632764,0.5774364955544928,9.0
Arizona,2014,313.0,19.0,6730413,0.46505318470055257,22.0
California,1980,3590.0,1.0,23800800,1.508352660414776,5.0
California,1981,2885.0,1.0,24285933,1.187930478108459,7.0
California,1982,2976.0,1.0,24820009,1.1990326030905145,7.0
California,1983,2830.0,1.0,25360026,1.1159294552773724,8.0
California,1984,2888.0,1.0,25844393,1.1174570824704608,5.0
California,1985,2986.0,1.0,26441109,1.1293021030244987,5.0
California,1986,3260.0,1.0,27102237,1.202852738687216,4.0
California,1987,3166.0,1.0,27777158,1.1397854308925341,5.0
California,1988,3135.0,1.0,28464249,1.1013815962613311,6.0
California,1989,3412.0,1.0,29218164,1.1677667357880528,6.0
California,1990,3862.0,1.0,29950111,1.2894776917521276,4.0
California,1991,4146.0,1.0,30414114,1.3631828959410095,3.0
California,1992,4195.0,1.0,30875920,1.358663968555431,3.0
California,1993,4369.0,1.0,31147208,1.4026939429049308,3.0
California,1994,3962.0,1.0,31317179,1.2651203353916392,3.0
California,1995,3760.0,1.0,31493525,1.1938962056486215,5.0
California,1996,3101.0,1.0,31780829,0.9757454722153409,6.0
California,1997,2773.0,1.0,32217708,0.8607067889497291,10.0
California,1998,2353.0,1.0,32682794,0.719950687202569,14.0
California,1999,2132.0,1.0,33145121,0.6432319254468856,13.0
California,2000,2219.0,1.0,33987977,0.6528779279802385,10.0
California,2001,2357.0,1.0,34479458,0.6835954323875972,10.0
California,2002,2549.0,1.0,34871843,0.7309622264587506,9.0
California,2003,2584.0,1.0,35253159,0.7329839575511516,8.0
California,2004,2566.0,1.0,35574576,0.721301639687849,7.0
California,2005,2651.0,1.0,35827943,0.7399252588963872,8.0
California,2006,2649.0,1.0,36021202,0.7354002234572851,8.0
California,2007,2425.0,1.0,36250311,0.6689597780278355,17.0
California,2008,2142.0,1.0,36604337,0.5851765598158492,15.0
California,2009,2132.0,1.0,36961229,0.5768206463048077,18.0
California,2010,1948.0,1.0,37319502,0.5219790982205497,19.0
California,2011,1931.0,1.0,37638369,0.5130402967248661,19.0
California,2012,2047.0,1.0,37948800,0.539410995868117,16.0
California,2013,1930.0,1.0,38260787,0.5044329067251021,18.0
California,2014,1872.0,1.0,38596972,0.48501214033059376,21.0
Colorado,1980,198.0,27.0,2908803,0.6806923672727235,34.0
Colorado,1981,230.0,25.0,2977898,0.7723568772335385,23.0
Colorado,1982,193.0,27.0,3061564,0.6303967514642843,28.0
Colorado,1983,214.0,24.0,3133630,0.6829140645194232,24.0
Colorado,1984,192.0,25.0,3169992,0.6056797619678536,23.0
Colorado,1985,204.0,24.0,3208723,0.6357669390595573,24.0
Colorado,1986,247.0,23.0,3237450,0.762946145886423,21.0
Colorado,1987,211.0,24.0,3260480,0.6471439788006673,23.0
Colorado,1988,206.0,24.0,3262281,0.6314600121816607,21.0
Colorado,1989,166.0,29.0,3275818,0.5067436591410146,29.0
Colorado,1990,166.0,29.0,3303862,0.5024422932919111,31.0
Colorado,1991,213.0,28.0,3367567,0.6325041194429094,25.0
Colorado,1992,232.0,24.0,3459995,0.6705212001751447,23.0
Colorado,1993,221.0,29.0,3560884,0.6206324047624129,29.0
Colorado,1994,187.0,29.0,3653910,0.5117805309928268,32.0
Colorado,1995,219.0,27.0,3738061,0.5858652386892562,27.0
Colorado,1996,182.0,28.0,3812716,0.4773500045636759,27.0
Colorado,1997,175.0,29.0,3891293,0.4497219818708075,28.0
Colorado,1998,195.0,24.0,3968967,0.49131171914505717,25.0
Colorado,1999,201.0,21.0,4056133,0.4955458807687026,24.0
Colorado,2000,134.0,27.0,4326921,0.3096890375396269,31.0
Colorado,2001,154.0,26.0,4425687,0.3479685752743021,30.0
